movieId,1,10,32,34,47,50,110,150,153,165,231,260,293,296,316,318,344,356,364,367,377,380,457,480,500,527,541,588,589,590,592,593,595,597,608,648,733,736,780,858,1036,1089,1097,1136,1193,1196,1197,1198,1200,1206,1210,1213,1214,1221,1240,1265,1270,1291,1580,1682,1704,1721,2028,2329,2571,2628,2683,2716,2762,2858,2959,3578,3793,4226,4306,4886,4973,4993,4995,5349,5445,5952,6377,6539,6874,7153,7361,8961,58559,79132
1,1.0,0.1866870567455809,0.2463778415370019,0.3640324735792347,0.13339041843522795,0.1406220794086642,0.19054993460812508,0.31902593789467226,0.2583497878454521,0.1266210433233537,0.17645489531391856,0.2733324931251513,0.07183703120174965,0.14659776884936324,0.1273782998980911,0.15493977444908577,0.2464308552887829,0.20919628830491818,0.3375151842939128,0.29906406641442557,0.19053463202164234,0.23013514307087185,0.21277459507906157,0.34715339826075764,0.25407289804676386,0.12634543612713134,0.09843382192259195,0.3266130986118557,0.20482466491812085,0.18978221505320936,0.2254589741890224,0.10886116143701775,0.3200416499950731,0.15509639445732734,0.18445035451086145,0.3088637656038939,0.18645494843024593,0.21779246199999053,0.309381433393674,0.11890354393373177,0.25197564052491445,0.11866152718674144,0.2704232511102449,0.3072992612302596,0.16942486932475456,0.25082408847113424,0.2573454027979031,0.26859924013272396,0.14253779590264865,0.09575393627029881,0.29962287020461575,0.15818220272883435,0.20780394273222902,0.12396909369035072,0.27306262086669086,0.3448397405468089,0.30319371056849775,0.33885017824274377,0.3007250132341621,0.25758710596286766,0.20668524235262378,0.19996828442276893,0.21915634407442752,0.10361126519949358,0.11345733657727855,0.25350442290511915,0.25233496124894444,0.27968226674251595,0.2381833269415662,0.12862772141315004,0.08414778932129863,0.1421717412164424,0.21228827345244877,0.1481546208672237,0.33001476785044226,0.3052585452400138,-0.011144120490950022,0.14523292902244458,0.0942909714696843,0.1985826655921846,0.21698824779927303,0.16358154714380155,0.26531475520455783,0.21847906447303045,0.10447064505988941,0.1992457817320883,0.04163387038240679,0.2636647495026123,0.10901327816136863,0.03382750057395638
10,0.1866870567455809,1.0,0.18634426692897924,0.19433752025273313,0.23153850494282982,0.11807285002971094,0.3020675114770827,0.2659607713608329,0.4614809024433693,0.4880711998814787,0.351523823328244,0.1309860249733492,0.1785777993459225,0.17010591995757657,0.439041490982046,0.1308178890268714,0.35252571940715655,0.23440326797944308,0.2796251713259028,0.34017606973254044,0.42424407645552387,0.43796591534778845,0.3454136579252459,0.3580277451294593,0.3214792368028356,0.04796701739523743,0.12407279436812434,0.3508838688532059,0.3777963546957307,0.28822151883623526,0.409313346490146,0.08862216233443619,0.21578460233571867,0.2560047782941731,0.08762967758282655,0.40817622900727624,0.3460970622206664,0.30246859194187775,0.29869077489994417,0.07381385985947539,0.29606124442561466,0.1142416203904275,0.14827401697177178,0.1581151424500989,0.04114857889041342,0.15722746163005746,0.12301490566618432,0.14525037367805876,0.18694809457350214,0.015641576197293738,0.15670922947952937,0.056470579539809565,0.14499758858194836,0.12394195280137839,0.23840720171624702,0.23798927190965674,0.19195324953715207,0.298196044507292,0.3010353377618242,0.09061542592174525,0.08944341718085788,0.03820651365444466,0.10458316722649255,0.058588608420948485,0.04673516230936133,0.242706928996201,0.22312345024617444,0.18954943452487225,0.05969312522252855,-0.019353675825365055,-0.02083019768967891,0.16127465418954207,0.1777720995158318,0.05513655476790916,0.11115578392231588,0.06369908266788318,-0.030962758101563206,0.044422230197143996,0.027770943040629395,0.17861206690957068,0.08912825645898091,-0.009182681038650891,0.01556282213338621,0.10955440672235696,0.06487464548452507,0.01916104535191134,-0.011217824801340688,0.12147344930897752,-0.007372522841376076,-0.09189829920607219
32,0.2463778415370019,0.18634426692897924,1.0,0.21759538154702746,0.3287924526555304,0.30855385717756306,0.2687753937037491,0.19190819096889447,0.2695256843646519,0.22581598181506068,0.2803608642412041,0.24068678424629372,0.3127480594718547,0.339067706660239,0.2729713367217398,0.18903198896590154,0.28139322533900346,0.13639892236041315,0.18339769922278756,0.22975772984277545,0.2225101759896661,0.2764984971427724,0.29780540492340285,0.2807724452939252,0.15649782591644873,0.12857494511762602,0.3252010032082098,0.17456230432158093,0.396692552408271,0.2575323374211225,0.32291371667055285,0.22335862648097668,0.11489653795603633,0.10453657606151137,0.3334812533088911,0.2847949495513347,0.2568866527939594,0.1646044379129808,0.33129132484451657,0.15040825601494123,0.25587943675235736,0.2746851188808148,0.23427096802915898,0.2507489682143951,0.1283995866589023,0.2263306340490502,0.21210815229001528,0.18871836776872414,0.3072259027237854,0.2320695062792965,0.24033161598374425,0.23584236647197454,0.30779488993266235,0.17910959954217556,0.33628160665148016,0.2520836582181545,0.23734199557541305,0.256039643722318,0.21248209303928078,0.2731224610843963,0.12853339240520864,0.0682368806634387,0.16449101242978242,0.14025898705083567,0.19252343419231027,0.15944609044019328,0.2208329509228801,0.24905291726036272,0.2164646693047782,0.1500228897316645,0.13886960693431294,0.10449848050172428,0.20951676068909744,0.14568603923065626,0.07445832928674806,0.10993561885130647,0.11367986136244056,0.09142471587668109,0.03654318215798708,0.2570059341886801,0.2528716157944631,0.06339151150191563,0.07625441093468296,0.05548559927770438,0.15989820196151613,0.05301743256923002,0.09708324643546141,0.10335081190077607,0.015632727867552165,0.005549601808118167
34,0.3640324735792347,0.19433752025273313,0.21759538154702746,1.0,0.1302774030093798,0.056304579072721184,0.20204925287139744,0.3120872722507934,0.31798826916786616,0.2330026022059278,0.20076796121383284,0.061863029967895396,0.05165882869223981,0.11978535878019728,0.283960429596365,0.11938453411730461,0.2946058599857942,0.15504790171997906,0.40520873638524785,0.3093054703166504,0.32054379346392387,0.28541920637230606,0.32469789975090524,0.32349510064101605,0.34934725525232735,0.17654147079286023,-0.028123237622601004,0.3456422085374066,0.1850612545123045,0.32427075710118003,0.27189039596065806,0.1573628567559246,0.36207562957925704,0.29106226768151433,0.1263297658478383,0.17909391466160438,0.1405660563472566,0.24616075335672177,0.1104723300908028,-0.014406548642753815,0.09998469236184848,0.06040272549404858,0.26248242221815665,0.11057526847963696,0.00596912279604368,0.06788936295694087,0.08496172646507556,0.09275511295692203,0.05348803846449366,0.0068165811809730945,0.1141360378463353,0.03841050121335835,0.0945117994820803,0.0598740071506829,0.05436431771644286,0.09668127030130116,0.11076186717992637,0.13887165352306705,0.14011953082572898,0.09455854336327962,0.11481696353878874,0.14455983175365608,0.0697410831402175,-0.010710132614877943,-0.06134740631963247,0.14032348230481298,0.10970499974846219,0.18414029025280443,0.06884428414962208,0.00027644677367866927,-0.09414990826346668,0.012858778006004672,0.11051791989907386,-0.0009978052172597653,0.08840626625667174,0.038598149929824764,0.026636484145133227,-0.051863080478508655,0.022175989390801,0.11176927973552397,0.09941553204249078,-0.01641478798669146,0.0866589115297671,-0.003926100258900322,-0.028721667964525605,-0.003983021794478562,-0.03736117395055167,0.058098052973855896,-0.09496501260157596,-0.1051810112004569
47,0.13339041843522795,0.23153850494282982,0.3287924526555304,0.1302774030093798,1.0,0.390095798127403,0.3477066648720986,0.12444035927125842,0.18965979921992407,0.2652674263373227,0.3292017605615742,0.23014071005467712,0.4246548522115023,0.48442916072304987,0.19950427815774133,0.26746421186672725,0.2415987178252512,0.28334078868027207,0.22464044654689053,0.288520586333789,0.27905835256170153,0.23750566343026133,0.25447620102906876,0.26439652227241217,0.2334627915108697,0.2392905559897198,0.1930321819665621,0.09499730124470171,0.29870350353655883,0.22652040533706896,0.28841807542543846,0.3690359536580129,0.06302626076042789,0.1559909224420843,0.31933489939516213,0.2576212898777621,0.14983918933116422,0.15819162891676797,0.23515265756194836,0.25887909567442074,0.2717084361529064,0.4258145947415675,0.20842704932751632,0.24821575451531644,0.2621178552154376,0.24088702610385193,0.16530669973843026,0.20637690935473735,0.18190948029661883,0.2751260938130873,0.22459307812801765,0.30134849704372274,0.2413607035763227,0.27842434674906,0.24053546305737636,0.20547084880088357,0.1702324650524314,0.2571454789823285,0.14126994292482747,0.29320283532958535,0.18603471751898915,0.11782772606420724,0.2378013273659501,0.4024298033668655,0.30372508043677626,0.20660525716549777,0.17374004369726867,0.17691127967201528,0.28048300178848773,0.2928453862675344,0.3762593340691062,0.2671288618429688,0.14949527146033795,0.30294515085744117,0.18694878571392815,0.142375177511745,0.19922204133319907,0.24939757366589754,0.13686242376253233,0.24161760748419525,0.26859543443973394,0.20080833231249026,0.1892971574524276,0.18406862724319203,0.36234481801985585,0.26654665096274943,0.23846776149770352,0.22484370196258122,0.1887104808502625,0.17199611315213748
50,0.1406220794086642,0.11807285002971094,0.30855385717756306,0.056304579072721184,0.390095798127403,1.0,0.19968641961957256,0.14798215244188606,0.05110014222514818,0.08221660184611312,0.16293874506887554,0.2363911186839394,0.28090930168074846,0.4612467812848938,0.1393206006206638,0.37435762887904495,0.08214836852406389,0.20778534771036383,0.06113038943038697,0.18143597229127073,0.0955827150474727,0.1399441635543571,0.20479952405560417,0.13576452787188562,0.1077134160842111,0.3098833240229707,0.20820850803688304,0.04711033137717228,0.18782848778277578,0.16403791721727942,0.20359209408442544,0.31382250595873484,0.028846430589337273,0.06118489197258765,0.4032346694532189,0.16966509166329863,0.11513382022170604,0.00910768845811405,0.14586420846742817,0.3774209260714532,0.22154850394049483,0.46169402359905876,0.11337928217528806,0.2579876095529789,0.2828402982281614,0.25362987182801067,0.2190354903352907,0.24447734857723216,0.21300655246240643,0.26495207716567576,0.2152963513295522,0.4477442931849886,0.19379904976124918,0.40293112524175595,0.19583164145261517,0.2133337845405533,0.17261318190775424,0.1784616978042092,0.08897891439119279,0.22302793560299514,0.2592256368173613,0.04383298774258907,0.2256117079842202,0.3596076957999769,0.2363630669050337,0.12849008916053878,0.12794261878980684,0.17471110577576576,0.24004329405968827,0.2999378807384319,0.32323168050371553,0.22603072956679268,0.08255320410502026,0.2575429154589787,0.027955442864709384,0.09382393275048422,0.18189461323626469,0.1406971259844015,0.07356179014456157,0.14189939714220287,0.1605805516843044,0.13404462645634618,0.10364463715437708,0.13671339658298848,0.23640025100400572,0.1471766403412028,0.19631650315157717,0.1780162356328656,0.18638619524359107,0.19265201290905673
110,0.19054993460812508,0.3020675114770827,0.2687753937037491,0.20204925287139744,0.3477066648720986,0.19968641961957256,1.0,0.3353982102716387,0.34501627201719476,0.3298164216606506,0.2559016200260269,0.1465888896674549,0.27265263991579425,0.30462974297716433,0.37547250938279847,0.2511366788230732,0.25537543081380715,0.3432788108847373,0.25515464723948117,0.39332514882348396,0.3783129638867691,0.44033261865893464,0.45897618547203134,0.4552371755061837,0.24473723941187017,0.2878609893376328,0.13581575854425704,0.21123907243773377,0.4430467631075523,0.4304597012297192,0.3645186822882987,0.2718996009590278,0.2258315697229227,0.2243040331493691,0.11791841039224618,0.2944859835367128,0.23632666498528523,0.2323244755204883,0.28562266377000506,0.08175913575792189,0.19195965779779214,0.13602752238578314,0.14077431174519875,0.0756807753445434,0.02251733092910632,0.14109992722587666,0.11992766211947485,0.0576528645714578,0.2223195608203668,0.14036170113444454,0.2178901647394399,0.12136183623120209,0.17384350092335588,0.1402932430250936,0.2588274835601259,0.13105552323763678,0.08760554681597497,0.22646306236505998,0.18604060862590394,0.11268851846633991,0.11562469869128254,0.051187390304943355,0.3599264763224005,0.1840039230622754,0.18890247337276983,0.19694364780628743,0.12263702023595575,0.08695003903687669,0.14717959697154417,0.07151048633266933,0.08302020494737469,0.22850266099165692,0.11462450011346896,0.06621596957979413,0.022503354346248353,0.04667980835897151,0.009697816500588319,0.07794066186463855,0.03129803039484319,0.12233877521486929,0.1379077866509625,0.07302764568591621,0.030524556042694332,0.03950350819673797,0.10352061030042968,0.08707924485902667,0.009988306676363497,0.03248020407323042,-0.009710076740234785,-0.042881981062742484
150,0.31902593789467226,0.2659607713608329,0.19190819096889447,0.3120872722507934,0.12444035927125842,0.14798215244188606,0.3353982102716387,1.0,0.35234639053278866,0.33919445795114717,0.24528721404474202,0.08815469180057331,0.028172325319593888,0.1965094273239088,0.23184309480329793,0.28184638890406377,0.32068779734347214,0.3570016864642281,0.2806806386173764,0.22080740541375365,0.3645826412434631,0.36541041043902295,0.3863960587631012,0.40803620940617735,0.3489842760459169,0.2673814409076135,-0.0005090818665021573,0.3434816857961703,0.3242409424459773,0.3516376413690483,0.293303176119988,0.23051751262265563,0.3058324414261761,0.3076090902851752,0.04851735446210657,0.3013508885626428,0.15898894244326198,0.2919479306375344,0.2777182028050408,0.03788467161818976,0.06485040863020458,-0.035100608107129845,0.20073415340763792,0.055361597200055616,0.005760423325252834,0.08836937234273186,0.0928255077347447,0.05398737005090325,0.026486208617211317,-0.07187809122465354,0.14535454331263625,0.05297301292521177,0.033706366431804906,0.0032465633065747327,0.11258530314949215,0.14082749136800593,0.14949569216795774,0.1520451785809118,0.1088859292159694,0.14351257684712593,0.15172356598713946,0.12897775907163858,0.10942453271437282,0.024710662440958552,-0.00221546638083286,0.08121639354554679,0.09387900373742963,0.1102040163624376,0.09028607431603684,-0.016317040991485687,-0.05695823926859712,0.027170448137049365,0.037363186580186315,-0.025086817687198663,0.08963622572076468,0.08114792266538334,-0.07671061880766016,-0.0695561026486456,0.08548376055346427,0.06999356811917086,0.06643933497876177,-0.04444015629684002,0.07418219040527228,0.04409973539423791,0.029124743861654038,0.012262894936369596,-0.010892967957703609,0.08305323475905221,-0.026615622814052355,-0.07917645281889713
153,0.2583497878454521,0.4614809024433693,0.2695256843646519,0.31798826916786616,0.18965979921992407,0.05110014222514818,0.34501627201719476,0.35234639053278866,1.0,0.4107155248930849,0.3911028374912035,0.07216430157374915,0.15884586404458145,0.18139673267676956,0.39921864587502,0.10242363747496624,0.4759954543951201,0.20254853365314307,0.4109879455567872,0.4391029263108835,0.37109106493983407,0.5031668936077299,0.38322667802015786,0.39971790794171175,0.35921541053918976,0.03374948188194368,0.005976905989914706,0.4067611521024518,0.3404988547665816,0.4120259439325664,0.58737764097535,0.14114738033363586,0.35056681869732903,0.3119687012456751,0.03258849739114398,0.3033614204756965,0.20573800945836554,0.3492802986904723,0.24776385247307098,-0.06449779286855938,0.1387260289165854,-0.017400002346250183,0.17196131057742883,0.025525688971621444,-0.03821138401043783,0.061558578495457594,0.06566724978002508,0.03878160793544497,0.08537752206530622,-0.014841970366205628,0.09482027865451398,-0.02687577740858377,0.05376315305330709,0.03014166790972911,0.10963397933119892,0.08268986621393808,0.06520897579990227,0.1538248794026497,0.14716533462745482,0.024177150443324337,0.004301264741874817,0.025573166320155636,0.03320271451931797,-0.053446294244318585,-0.10461942045473416,0.17572223745436483,0.14564188538361553,0.09067884858216216,0.006900568500545127,-0.06799828002081028,-0.12442423928487517,0.008264580680817195,0.10465558619768475,-0.0607450613711738,0.007784982925576257,0.0043661834260026195,-0.1332989112729417,-0.07550902966050421,-0.0682820403098565,0.05676513387898837,0.05307488620217384,-0.06370608690950157,-0.019700792160100296,0.020029061444647216,-0.0014566717573662753,-0.031232488385444627,-0.06632226671809002,-0.02151064959432071,-0.10239185623326824,-0.1093764105258417
